"death","pm10median","o3median","so2median","time","tmpd","lag_pm10median","lag_o3median","lag_so2median","lag_tmpd"
123,16.391634981,-4.792858883,1.9363743273,-1717.5,43.5,5.53293055024286,-0.132855422357143,-0.238133335257143,47.1428571428571
112,29.460076046,2.1737653689,0.1947957081,-1716.5,54,8.40325340081429,0.487035397485714,-0.163731196242857,49
99,9.4562737643,9.8408297342,-1.589593963,-1715.5,53,9.87028923842857,1.70416427347143,-0.628099336942857,49.1428571428571
99,7.4646693047,7.0600039154,-0.887171701,-1714.5,52,8.91431506052857,2.53044845624286,-0.618903791514286,49.6428571428571
115,21.532319392,10.429010899,1.328838867,-1713.5,50.5,10.9866661066714,3.46483641274286,-0.402068652085714,48.7142857142857
134,34.494296578,4.6858737932,6.6574375264,-1712.5,55.5,18.3080977878143,3.2113404871,0.827331359114286,49.7142857142857
110,NA,11.77185576,5.9975830798,-1711.5,62.5,NA,5.88121151252857,1.94832340637143,53
104,NA,21.044834179,0.9213264153,-1710.5,58,NA,9.57231052138571,1.8033165618,55.0714285714286
138,29.326996198,14.372871449,-0.512995619,-1709.5,54,NA,11.3150399614,1.70220351507143,55.0714285714286
111,-4.967213115,-10.4200926,-2.531195767,-1708.5,49.5,NA,8.42062248508571,1.56768897164286,54.5714285714286
107,NA,-4.264888905,-0.513422697,-1707.5,55.5,NA,6.8027806536,1.6210816865,55.0714285714286
109,NA,12.287356278,-2.527938877,-1706.5,50,NA,7.06825856488571,1.07011343735714,55
115,-15.83712121,8.3359344773,-3.44362699,-1705.5,47.5,NA,7.58969580547143,-0.372895779271428,53.8571428571429
125,-13.77651515,3.3524682989,-2.735013515,-1704.5,45,NA,6.38692616817143,-1.62040957852857,51.3571428571429
111,NA,1.680929871,-1.314320142,-1703.5,53.5,NA,3.62065412417143,-1.93978765814286,50.7142857142857
114,8.2618351841,1.8627885136,-0.052227546,-1702.5,55.5,NA,1.83349941911429,-1.87396364771429,50.9285714285714
118,NA,8.3587464728,-2.870579143,-1701.5,50.5,NA,4.51619071522857,-1.92244698714286,51.0714285714286
104,-6.715909091,-2.183063395,-2.933430267,-1700.5,35.5,NA,4.81359435951429,-2.26816235428571,48.2142857142857
120,NA,-4.94087087,-2.260542579,-1699.5,43,NA,2.35241905265714,-2.22996288314286,47.2142857142857
128,NA,2.0712616204,-3.309543411,-1698.5,50.5,NA,1.45746578738571,-2.21080808614286,47.6428571428571
94,-19.7245283,7.6920798061,-3.138735958,-1697.5,50.5,NA,2.07741028841429,-2.26848272085714,48.4285714285714
112,-11.87804878,9.612928287,-4.452966677,-1696.5,49.5,NA,3.21055291927143,-2.71686079728571,47.8571428571429
119,NA,8.9108450749,-4.12347759,-1695.5,48,NA,4.21741814231429,-3.29846794642857,46.7857142857143
121,NA,4.237928287,-3.201296955,-1694.5,51.5,NA,3.62872983005714,-3.34571334814286,46.9285714285714
116,-22.78490566,6.8161279544,-3.504237767,-1693.5,52,NA,4.91432859425714,-3.42725727671429,49.2857142857143
113,25.124528302,9.0295949537,-2.042810427,-1692.5,55.5,NA,6.91010942621429,-3.39615268357143,51.0714285714286
126,NA,1.6510631333,0.4160084446,-1691.5,56,NA,6.85008107091429,-2.86393098991429,51.8571428571429
121,42.190285955,10.37388922,2.0240320578,-1690.5,59,NA,7.23319670147143,-2.12639270194286,53.0714285714286
102,58.079245283,20.759805017,1.2487511589,-1689.5,63.5,NA,8.8256076629,-1.31186158252857,55.0714285714286
114,59.015151515,7.5086733505,-0.390398871,-1688.5,68,NA,8.62529741655714,-0.778564622671429,57.9285714285714
104,-5.079545455,2.987928287,-2.413350901,-1687.5,65.5,NA,8.44672598798571,-0.666000900671429,59.9285714285714
122,NA,1.983603272,-2.319478447,-1686.5,64,NA,7.75636531907143,-0.496749569242857,61.6428571428571
119,6.7452471483,6.8212616204,3.4346836925,-1685.5,64.5,NA,7.4408891286,0.285749590685714,62.9285714285714
127,27.989368259,2.737928287,0.9742949614,-1684.5,63,NA,7.59615557912857,0.365504807371429,63.9285714285714
120,27.505703422,9.3480836544,2.1472735258,-1683.5,69,NA,7.4496119269,0.383110731371429,65.3571428571429
112,NA,17.268725388,0.9825752524,-1682.5,75,NA,6.95088626561428,0.345085601871429,67
116,-7.557251908,0.7795949537,-1.11208977,-1681.5,67.5,NA,5.98958935178571,0.241986902014286,66.9285714285714
102,NA,1.237928287,-2.266161384,-1680.5,62,NA,5.73958935178571,0.263013975871429,66.4285714285714
110,-6.662835249,0.5712616204,-1.883380536,-1679.5,56,NA,5.5378262587,0.325313677442857,65.2857142857143
116,-5.076724138,5.0307906753,-1.151583223,-1678.5,57,NA,5.28204469511429,-0.329867310485714,64.2142857142857
88,NA,12.50017414,-1.919121696,-1677.5,67.5,NA,6.67665124554286,-0.743212547257143,64.8571428571429
121,-15.97683398,14.317079806,0.5874355515,-1676.5,73.5,NA,7.38650783862857,-0.966046543585714,65.5
122,NA,1.42341414,-0.712477925,-1675.5,75,NA,5.12289194605714,-1.2081969975,65.5
112,-13.14785992,-10.90991919,-2.625391032,-1674.5,68.5,NA,3.4529613541,-1.42438289207143,65.6428571428571
114,NA,5.5067474734,-1.518384848,-1673.5,67.5,NA,4.06279266644286,-1.31755767264286,66.4285714285714
127,-10.87804878,-5.277039387,-3.173601938,-1672.5,56.5,NA,3.22732109395714,-1.50187501578571,66.5
110,NA,2.5877570788,0.1289657175,-1671.5,62.5,NA,2.87831629445714,-1.31893945285714,67.2857142857143
110,37.49609375,-0.909919193,1.6064772641,-1670.5,66,NA,0.962588675457143,-0.815282458557143,67.0714285714286
117,NA,5.0669366054,0.8967418776,-1669.5,71,NA,-0.3588603532,-0.771095840542857,66.7142857142857
127,47.5,14.92341414,1.7737031555,-1668.5,71.5,NA,1.56971107537143,-0.415927114757143,66.2142857142857
111,NA,18.94626162,3.7962999841,-1667.5,73,NA,5.83487976251429,0.501457316114286,66.8571428571429
100,0.3257318952,-2.262071713,-2.088587207,-1666.5,61,NA,4.72504845017143,0.419999836257143,65.9285714285714
108,NA,-5.137071713,-3.127671714,-1665.5,58.5,NA,4.74504383217143,0.426561296828571,66.2142857142857
116,-6.412451362,2.7474430331,5.699462388,-1664.5,60,NA,4.76785611135714,1.22234653547143,65.8571428571429
115,1.5736434109,-3.849586861,-0.774156086,-1663.5,66,NA,4.34790358735714,0.882256056885714,65.8571428571429
102,3.519379845,0.29841414,-2.337974837,-1662.5,66.5,NA,3.6666860923,0.420153669085714,65.2142857142857
122,NA,5.54841414,-1.155374093,-1661.5,64,NA,2.32740037801429,0.00171406215714285,64.1428571428571
94,-10.75555556,-11.53299332,-2.598420847,-1660.5,54.5,NA,-2.02677889912857,-0.911817485142857,61.5
99,-6.507692308,-9.722259744,-2.247861459,-1659.5,61,NA,-3.09252004641429,-0.934570949714286,61.5
94,1.4961538462,3.6920798061,1.0133104273,-1658.5,65.5,NA,-1.83121268654286,-0.343002072385714,62.5
116,NA,8.5670798061,-3.370022906,-1657.5,72.5,NA,-0.999836004685714,-1.63864282867143,64.2857142857143
114,-15.58461538,12.074461077,0.5607368979,-1656.5,71,NA,1.27502798645714,-1.44794383097143,65
111,-13.6091954,24.328117795,1.0675153862,-1655.5,68.5,NA,4.70784279431429,-0.961445227657143,65.2857142857143
121,23.896551724,27.629091258,NA,-1654.5,69,NA,7.86222523974286,NA,66
116,NA,24.98293795,0.8879476948,-1653.5,79,NA,13.0787868497429,NA,69.5
98,NA,10.494178408,1.7096052327,-1652.5,79,NA,15.9668494428857,NA,72.0714285714286
115,NA,11.332222554,-1.747647409,-1651.5,75,NA,17.0582984068714,NA,73.4285714285714
121,11.377358491,8.0669366054,0.6602064241,-1650.5,73,NA,16.9868493782,NA,73.5
98,47.377358491,9.0358450749,-0.188347785,-1649.5,77.5,NA,16.5527613779,NA,74.4285714285714
119,12.12195122,-3.05373838,-1.012947652,-1648.5,70.5,NA,12.6410676386143,NA,74.7142857142857
96,-8.593984962,-6.137071713,-2.808900298,-1647.5,64.5,NA,7.81733007132857,-0.357154827485714,74.0714285714286
104,-13.60526316,-2.755821592,-2.456372297,-1646.5,61,NA,3.85465013675714,-0.834914826314286,71.5
99,NA,4.4004131394,3.1135437533,-1645.5,65.5,NA,2.98411224124286,-0.634352180514286,69.5714285714286
117,NA,26.472014115,5.9582915431,-1644.5,72.5,NA,5.1469396071,0.466496241214286,69.2142857142857
113,23.4082397,21.019283022,-0.723067805,-1643.5,73.5,NA,6.99727480947143,0.268885637057143,69.2857142857143
112,18.12195122,16.785532673,-2.200150536,-1642.5,74,NA,8.10437303777143,-0.0185147559428572,68.7857142857143
100,NA,10.587757079,-0.612991636,-1641.5,75,NA,10.0531581033429,0.0386218177714284,69.4285714285714
125,11.338709677,16.103698347,-2.609003777,-1640.5,75.5,NA,13.2304109690571,0.0671784636285714,71
119,43.565543071,25.896552989,3.302714209,-1639.5,79,NA,17.3236073377714,0.889905107342857,73.5714285714286
125,14.505617978,9.0327200143,-1.838292634,-1638.5,78.5,NA,17.9853654627571,0.182499909157143,75.4285714285714
112,8.4269662921,8.7181291071,0.8801901617,-1637.5,75,NA,15.4490961759143,-0.542943145328572,75.7857142857143
97,19.58597561,24.11396244,-1.664138639,-1636.5,83,NA,15.8911932356286,-0.6773818359,77.1428571428571
126,1.4795539033,22.854020649,-1.661237041,-1635.5,86.5,NA,16.7581200893429,-0.600394193757143,78.9285714285714
112,NA,2.418092546,-1.745078511,-1634.5,76,NA,15.5910251560571,-0.762120890185714,79.0714285714286
113,NA,1.6486516802,-4.246144891,-1633.5,71,NA,13.5260184893714,-0.995998192185714,78.4285714285714
120,-20.84758364,0.142043245,-3.311044688,-1632.5,69,NA,9.84680281165714,-1.94082089175714,77
104,-29.84758364,-3.961157059,-3.848387289,-1631.5,68,NA,7.99053465832857,-2.22797727104286,75.5
104,-11.26282051,-1.631591246,-2.585439309,-1630.5,71,NA,6.51200317931429,-2.72306719542857,74.9285714285714
106,-9.8,9.1441341521,-2.395720664,-1629.5,72.5,NA,4.37345628104286,-2.82757891328571,73.4285714285714
109,26.191881919,2.9889624405,1.7571520207,-1628.5,71,NA,1.53559082268571,-2.33923761875714,71.2142857142857
118,14.107407407,9.4467592487,-1.273468495,-1627.5,70,NA,2.53968606592857,-2.27186475932857,70.3571428571429
100,5.1,12.595396298,-3.490762132,-1626.5,67.5,-3.765528352,4.10350672561429,-2.16395293661429,69.8571428571429
101,-15.88191882,5.1230263929,-2.881351206,-1625.5,67.5,-3.05614766342857,4.81507574674286,-2.10256815347143,69.6428571428571
110,-1.178837953,6.8569850135,-2.611600517,-1624.5,69,1.03938743471429,6.36052461424286,-1.9258843289,69.7857142857143
109,-2.835164835,11.639242087,-1.693529356,-1623.5,74,2.24333824542857,8.25635794752857,-1.79846862132857,70.2142857142857
121,12.19047619,10.81208954,0.168053965,-1622.5,74.5,5.384834844,8.49463728865714,-1.4322151029,70.5
117,35.197802198,14.123300819,0.0362225164,-1621.5,77,6.67139488385714,10.0852570570143,-1.67806217494286,71.3571428571429
109,13.153846154,8.0067474734,0.116850998,-1620.5,78.5,6.53517184771429,9.87954108911429,-1.47944510451429,72.5714285714286
117,19.238095238,-4.37482586,-0.673977546,-1619.5,79.5,8.55489973885714,7.45522363797143,-1.07704730651429,74.2857142857143
109,0.9484848485,8.7128415391,-2.203311837,-1618.5,82.5,10.9592431200714,7.96805437314286,-0.980184539514286,76.4285714285714
101,-6.438923395,5.0922712372,-2.621774481,-1617.5,67.5,10.2078023426429,7.7159524051,-0.981637962942857,76.2142857142857
98,-12.76556777,14.60171778,-4.211615733,-1616.5,69,8.78917335192857,8.13916321838571,-1.34136458822857,75.5
107,4.1580882353,18.961416089,-3.730330816,-1615.5,71.5,7.6416893584,9.30335272538572,-1.8982766998,75.0714285714286
104,27.158088235,31.591264164,-0.630979657,-1614.5,71,6.49315879225714,11.7987760603857,-1.993591296,74.2142857142857
122,6.1978021978,23.279653467,-0.650272694,-1613.5,72.5,5.49943822708571,13.9806197737571,-2.10318039485714,73.3571428571429
104,33.181205674,9.8503765783,5.0805930853,-1612.5,74,7.49131114651429,16.0127915506571,-1.2810988761,72.5714285714286
110,10.149635036,0.4523845471,-1.477340475,-1611.5,79.5,8.8057611733,14.8327262660857,-1.17738868152857,72.1428571428571
115,22.211678832,3.4789114458,-3.198739926,-1610.5,81,12.8987043485857,14.6022462958857,-1.25981231652857,74.0714285714286
117,-3.777372263,7.2382808541,NA,-1609.5,77,14.1827322781571,13.5503267350429,NA,75.2142857142857
99,-16.68978102,-4.458159193,NA,-1608.5,63,11.2044652416857,10.2046731233286,NA,74
126,-12.63636364,-1.637071713,-2.908080451,-1607.5,62,5.51954354525714,5.45776799804286,NA,72.7142857142857
113,9.8017676768,-7.821991974,-1.182308617,-1606.5,65,6.03439575654286,1.01467579218571,NA,71.6428571428571
98,5.4,-4.271867151,-0.338160677,-1605.5,70.5,2.06565208882857,-1.00278759771429,NA,71.1428571428571
115,8.6,1.8721762743,0.2685707187,-1604.5,72.5,1.84427565511429,-0.799960208114286,NA,70.1428571428571
114,54.545454545,6.8177327708,-0.384434144,-1603.5,70.5,6.46338647125714,-0.322985733114286,NA,68.6428571428571
103,44.578181818,3.3453962978,0.1551004744,-1602.5,72,13.3713227685429,-0.8791120983,NA,67.9285714285714
80,11.570909091,9.4441707132,-1.752219241,-1601.5,71,17.4085642129714,1.10693503115714,-0.877361705271429,69.0714285714286
108,17.749393939,-2.026253906,-1.677942082,-1600.5,71,21.7493867242571,1.05133757501429,-0.701627652557143,70.3571428571429
103,-23.46545455,-4.589105836,-2.396623664,-1599.5,69,16.9969264061429,1.51317845187143,-0.8751012307,70.9285714285714
105,NA,-2.167305532,-1.261933661,-1598.5,66.5,NA,1.81383011172857,-1.00706879984286,70.3571428571429
128,-7.370909091,-1.00046832,-2.731032409,-1597.5,66,NA,1.40345231254286,-1.43558353237143,69.4285714285714
97,NA,0.3209791063,1.2833084659,-1596.5,66.5,NA,0.475344646185714,-1.1973345881,68.8571428571429
123,NA,11.337841539,-1.606474426,-1595.5,67.5,NA,1.61712253778571,-1.4489881453,68.2142857142857
118,-2.428571429,3.8517111577,-2.91936437,-1594.5,74.5,NA,0.818199744142857,-1.61572316372857,68.7142857142857
83,17.523636364,3.3431291071,3.2745097217,-1593.5,74,NA,1.5852544603,-0.908230048914286,69.1428571428571
128,-10.47636364,-5.883111294,-2.734049333,-1592.5,77.5,NA,1.40039653772857,-0.956433715914286,70.3571428571429
101,-16.44565217,2.9555096077,-2.892694549,-1591.5,70.5,NA,2.13222727197143,-1.18939955705714,70.9285714285714
112,-2.292238749,7.7776803301,-2.825275314,-1590.5,70,NA,3.3862485077,-1.2028628292,71.5
106,NA,6.2372929063,-1.309932311,-1589.5,70,NA,4.23143619341429,-1.57332579732857,72
96,8.9642857143,8.6496146187,0.0915307699,-1588.5,71.5,NA,3.84740377622857,-1.33075362648571,72.5714285714286
108,8.7725631769,11.625446353,-1.607788928,-1587.5,74.5,NA,4.95793737555714,-1.1433857062,72.5714285714286
111,7.8309352518,-5.07666262,-2.846101759,-1586.5,77,NA,3.75510998597143,-2.01775877487143,73
115,8.8776978417,-8.440362389,-2.928405969,-1585.5,75,NA,3.38978840097143,-2.04552400858571,72.6428571428571
109,12.95323741,-5.169152503,2.9196119766,-1584.5,70.5,NA,2.22912238515714,-1.21519450492857,72.6428571428571
104,-6.046594982,-4.980817529,0.4422363428,-1583.5,72.5,NA,0.406479833857142,-0.748407125385714,73
107,-17.29285714,0.1421175382,-2.451578191,-1582.5,71,3.43703818181429,-0.464259504442857,-0.911499393957143,73.1428571428571
88,-26.05714286,-2.070539693,-3.305962477,-1581.5,64,-1.56602304308571,-1.9957101204,-1.39685557208571,72.0714285714286
113,-18.08928571,-2.51416262,-0.348911242,-1580.5,65,-5.40343002692857,-4.0156542594,-1.21701590265714,70.7142857142857
102,-4.014234875,4.9710553729,-0.360431751,-1579.5,68,-7.0955971879,-2.5802659747,-0.861920187228571,69.4285714285714
109,NA,0.0567274973,-0.114272533,-1578.5,70,NA,-1.36639599094286,-0.459901124942857,68.7142857142857
108,1.8642857143,-9.020693379,-2.874084789,-1577.5,71.5,NA,-1.91661611608571,-1.28757209145714,68.8571428571429
107,16.466666667,-5.344716902,-0.796141424,-1576.5,74.5,NA,-1.9686017408,-1.464483201,69.1428571428571
108,-2.860714286,-6.583228448,-0.437061651,-1575.5,76.5,NA,-2.92936545311429,-1.17669512385714,69.9285714285714
121,NA,-6.101513718,-3.441958263,-1574.5,68,NA,-3.50521888525714,-1.19612309328571,70.5
99,-17.77659574,-9.495576254,-3.055521745,-1573.5,63,NA,-4.50256369011429,-1.58278173657143,70.2142857142857
108,-0.814946619,-10.06629009,-0.430391937,-1572.5,65,NA,-6.6507558991,-1.59277604885714,69.7857142857143
99,-8.765124555,-5.822938091,-1.879886711,-1571.5,60.5,NA,-7.490708126,-1.84500664571429,68.4285714285714
113,-26.22902324,-4.503247371,-3.34577904,-1570.5,56.5,NA,-6.84535869628571,-1.91239153871429,66.2857142857143
102,-25.67137809,-3.740204226,-3.103627609,-1569.5,58,NA,-6.61614259971429,-2.24203242228571,63.9285714285714
110,NA,-1.472059229,-1.767084368,-1568.5,57.5,NA,-5.88597556842857,-2.43203566757143,61.2142857142857
125,-7.681978799,-1.846456255,-1.725049585,-1567.5,59.5,NA,-5.27811021657143,-2.18676299928571,60
115,10.310954064,0.3400808067,-0.644370915,-1566.5,63.5,NA,-3.87301635075714,-1.84231288071429,60.0714285714286
130,8.3415492958,5.4466141874,-1.607992588,-1565.5,65,NA,-1.65688716827143,-2.01054154514286,60.0714285714286
137,9.2657407407,-1.714154925,1.5945090807,-1564.5,65,NA,-1.06991814455714,-1.51419928918571,60.7142857142857
90,20.25,1.8394394049,1.9191503026,-1563.5,65.5,NA,-0.163820033714286,-0.762066525957143,62
126,35.207746479,0.140957565,1.7452019896,-1562.5,66,NA,0.390631650714286,-0.0693765832999999,63.1428571428571
120,74.23943662,-1.219033984,0.3598243562,-1561.5,61.5,21.4190640572143,0.426778114285714,0.234467520157143,63.7142857142857
130,-5.714788732,-8.818844567,-2.952964194,-1560.5,45.5,21.7000912096429,-0.569277358857143,0.0590511474428572,61.7142857142857
119,-16.66901408,-12.25760148,-1.510507437,-1559.5,48,17.8458100462143,-2.36894625695714,-0.0646826414142857,59.5
118,8.8053571429,-9.46626971,0.9736286036,-1558.5,54.5,17.9120683100857,-4.4993582423,0.304120385957143,58
119,-16.73684211,-5.21534788,-2.182970489,-1557.5,51.5,14.1974136171286,-4.99952866444286,-0.235519552571429,56.0714285714286
112,0.1824561404,-8.847391169,2.1459740333,-1556.5,51,11.3306216371857,-6.52621874642857,-0.203116162471429,54
114,12.115789474,-8.622192286,2.4948639662,-1555.5,58,8.03177063647143,-7.77809729657143,-0.0960215943857144,52.8571428571429
108,-3.863157895,-4.625604491,-0.478175965,-1554.5,59.5,-3.12574286567143,-8.26475022614286,-0.215735925985714,52.5714285714286
123,4.0666666667,0.8588270533,-0.603497021,-1553.5,60,-1.72839209442857,-6.88222570895714,0.119902241585714,54.6428571428571
131,11.784090909,-3.907424207,0.1423815084,-1552.5,65.5,2.33633718971429,-5.68934324138571,0.356029233785714,57.1428571428571
106,18.482954545,-15.69407591,-3.142765069,-1551.5,56.5,3.7188511043,-6.57902984138571,-0.232027005157143,57.4285714285714
103,5.5123269611,-11.90581487,-2.605474331,-1550.5,44.5,6.89730382874286,-7.53481083995714,-0.292384696871428,56.4285714285714
123,28.104529617,-14.44899829,-1.234283195,-1549.5,47,10.8861714682571,-8.33504042867143,-0.775278586628571,55.8571428571429
130,9.8947264338,-19.52632662,-2.150342652,-1548.5,52.5,10.5688767482286,-9.89277390495714,-1.43887953208571,55.0714285714286
106,-6.295698925,-12.10775122,-3.110747609,-1547.5,51.5,10.2213708868,-10.9616520091,-1.81496119551429,53.9285714285714
127,-13.31034483,-13.62982189,-2.944080942,-1546.5,45,7.73894067298571,-13.031459001,-2.14933032708571,51.7857142857143
116,-13.5366039,-10.74262125,-2.86773151,-1545.5,44,4.12169855741429,-14.0079157214286,-2.57934647257143,48.7142857142857
131,NA,-10.76648641,-1.973437003,-1544.5,45.5,NA,-13.3039743642857,-2.412299606,47.1428571428571
128,7.7830687831,-11.8518977,-0.86271569,-1543.5,51,NA,-13.2962719114286,-2.16333408585714,48.0714285714286
115,16.03810307,-5.761591097,2.0995980351,-1542.5,59,NA,-12.055213741,-1.6870653387,49.7857142857143
115,22.056964442,-7.236004797,2.5985853532,-1541.5,61,NA,-10.2994534805714,-1.00864705224286,51
115,52.469521261,-13.07764716,10.893760169,-1540.5,62.5,NA,-10.4380100434286,0.991996916042857,52.5714285714286
125,26.107935737,1.181287147,1.6422762901,-1539.5,69.5,NA,-8.32213732385714,1.64719080634286,56.0714285714286
118,11.615335052,4.2619326781,-0.361609926,-1538.5,70.5,NA,-6.17862961984286,2.00520817548571,59.8571428571429
132,-8.870628803,-5.411392983,-2.336442798,-1537.5,58.5,18.1714713631571,-5.41361627312857,1.95335020477143,61.7142857142857
106,-26.34291821,-4.476553346,-4.176710414,-1536.5,43,13.2963303641429,-4.35999565112857,1.47992238705714,60.5714285714286
115,-22.30057179,1.0129819036,-3.170443171,-1535.5,36,7.81937681271428,-3.39219950818571,0.727059357614286,57.2857142857143
111,-29.50764023,-1.137338651,-3.549220021,-1534.5,36,0.453004716714287,-2.52096148732857,-0.151198552985714,53.7142857142857
105,-16.70458445,-13.28561742,-2.995135555,-1533.5,37,-9.42901038485714,-2.55067152447143,-2.13532651355714,50.0714285714286
123,-6.668910358,-12.27369824,-2.323286057,-1532.5,46,-14.1114169698571,-4.47281229404286,-2.70183542028571,46.7142857142857
125,-15.24207184,-13.21175628,-1.769846537,-1531.5,48,-17.948189383,-6.96905357377143,-2.903012079,43.5
130,-0.533101045,-13.87358663,0.3243473628,-1530.5,58.5,-16.757113989,-8.17793838048572,-2.52289919888571,43.5
127,11.869766953,-11.91956527,0.4915783892,-1529.5,64,-11.2981589657143,-9.2412257982,-1.85600079842857,46.5
128,16.365497076,-7.854039208,1.3457000867,-1528.5,65.5,-5.774434842,-10.5079430998571,-1.2108374759,50.7142857142857
119,28.207388662,-5.280235516,4.012020493,-1527.5,62.5,2.47056928542857,-11.0997855091429,-0.130660259614286,54.5
117,30.681797938,-5.852390589,4.7900935095,-1526.5,62.5,9.24005248371429,-10.0378959618571,0.981515321028571,58.1428571428571
106,16.761751002,-4.012791737,0.710312275,-1525.5,63.5,12.5872898208571,-8.85776646142857,1.41488651131429,60.6428571428571
130,8.7918719212,2.6350091887,0.9984009177,-1524.5,64.5,16.0207103581714,-6.59394282304286,1.81035043341429,63
109,6.2464372347,-5.230899327,-1.03194245,-1523.5,65,16.9892158267,-5.35927320832857,1.61659474587143,63.9285714285714
108,-16.14885057,-17.41652649,-2.506215887,-1522.5,45.5,12.9865561805571,-6.14455338261429,1.1883384207,61.2857142857143
112,-3.912562973,-17.52614548,2.5995687281,-1521.5,43,10.0896904592714,-7.52628285004286,1.36746251232857,58.0714285714286
117,-10.96825988,-11.77603755,-2.56980952,-1520.5,35,4.49316923898571,-8.45425456918571,0.4272010819,54.1428571428571
104,-12.41836735,-16.17098142,-1.251688733,-1519.5,31,-1.66399723072857,-9.92833897361429,-0.435910667028571,49.6428571428571
97,-8.423878205,-13.42613123,0.8329674926,-1518.5,46.5,-5.2619442603,-11.2731017583286,-0.418388493085714,47.2142857142857
130,-0.39582723,-4.774328795,-2.42521103,-1517.5,54,-6.57447271047143,-12.3315786131429,-0.907475914185714,45.7142857142857
114,-10.88077148,-14.28931007,-1.482221556,-1516.5,45.5,-9.02121681257143,-13.6256372907143,-0.971801500757143,42.9285714285714
113,-15.95,-11.44482173,-2.826807396,-1515.5,45.5,-8.99280958828571,-12.7725366107143,-1.01760028775714,42.9285714285714
106,-10.31192631,-15.95968643,-0.176753627,-1514.5,45,-9.90700435071429,-12.5487567464286,-1.41421776705714,43.2142857142857
127,-21.15151515,-12.44216587,-1.99654067,-1513.5,39.5,-11.3617551035714,-12.643917935,-1.33232221705714,43.8571428571429
122,-11.26632952,-11.35613727,-2.660737673,-1512.5,38,-11.1971782707143,-11.9560830564286,-1.53361492277143,44.8571428571429
140,-8.230784859,-12.43471382,-0.219865041,-1511.5,46.5,-11.169593507,-11.8144519978571,-1.68401957042857,44.8571428571429
106,-21,-7.952539106,-2.605603958,-1510.5,38.5,-14.1130467598571,-12.2684820422857,-1.70978998871429,42.6428571428571
112,NA,-2.157349788,0.843941851,-1509.5,59,NA,-10.5353448591429,-1.37748093057143,44.5714285714286
108,-9.762864823,-9.606011903,-3.071678332,-1508.5,54,NA,-10.272657741,-1.41246249285714,45.7857142857143
118,-16.18894009,-16.48003199,-3.361140778,-1507.5,40.5,NA,-10.346992821,-1.867374943,45.1428571428571
136,-20.39908257,-5.452849392,-3.049710806,-1506.5,26,NA,-9.34851903842857,-2.01782781957143,43.2142857142857
127,-1.707352963,-13.48754468,-1.550123757,-1505.5,24.5,NA,-9.65300581128571,-1.85916868871429,41.2857142857143
127,-17.5,-10.98313759,-3.026191226,-1504.5,21,NA,-9.44563777842857,-2.26007242942857,37.6428571428571
108,-10.59678314,-11.26138571,-0.152623891,-1503.5,37,NA,-9.91833015042857,-1.90964670557143,37.4285714285714
127,7.4978521568,-8.605455357,-0.866219264,-1502.5,45.5,-9.80816734702857,-10.8394880888571,-2.15395543628571,35.5
97,-6.816359406,-4.28265172,-1.918891903,-1501.5,30,-9.38723800174286,-10.0790080627143,-1.98927166071429,32.0714285714286
109,-7.107623318,-11.89144588,-2.112031723,-1500.5,26.5,-8.08990703431429,-9.42349576128571,-1.81082751,30.0714285714286
106,-11.64026403,-8.892083203,-1.430101796,-1499.5,18.5,-6.83864724288571,-9.91481487714286,-1.57945479428571,29
134,-9.55,-18.08169057,NA,-1498.5,27.5,-7.95902539102857,-10.5711214328571,NA,29.4285714285714
121,-4.428888889,-16.686072,3.4073866617,-1497.5,44,-6.09172380374286,-11.3858263485714,NA,32.7142857142857
115,-8.261061947,-16.38296372,0.3357954023,-1496.5,38.5,-5.7580493476,-12.11748035,NA,32.9285714285714
139,NA,-10.75275462,3.3106017873,-1495.5,51,NA,-12.4242373875714,NA,33.7142857142857
125,-10.42170867,-5.648241494,-2.899876777,-1494.5,28.5,NA,-12.619321641,NA,33.5
96,-11.35526316,-8.91708521,-1.078777978,-1493.5,20.5,NA,-12.1944129738571,NA,32.6428571428571
98,-6.564448125,-14.24880266,-0.422499123,-1492.5,34,NA,-12.9596586105714,NA,34.8571428571429
123,12.873515203,-15.43197441,3.5729567594,-1491.5,38,NA,-12.5811277305714,0.889369533242857,36.3571428571429
114,15.813746711,-7.331789735,-2.394798292,-1490.5,29,NA,-11.2448016927143,0.0604859684285715,34.2142857142857
123,-17.62770563,-2.212560741,-2.841733539,-1489.5,20,NA,-9.22045841,-0.393446737471428,31.5714285714286
150,-0.603448276,-12.51654725,3.2076098084,-1488.5,33.5,-2.55504456385714,-9.47242878571429,-0.408159877314286,29.0714285714286
104,1.6125557519,-15.86684734,5.6576530632,-1487.5,39.5,-0.835863932157143,-10.9322296208571,0.814344385571429,30.6428571428571
131,-13.74507389,-10.92600418,-2.49688618,-1486.5,29,-1.17726546501429,-11.2192180451429,0.611757499571429,31.8571428571429
111,-4.37135308,-7.892460405,-0.241767542,-1485.5,17,-0.863966172871429,-10.3111691515714,0.637576296857143,29.4285714285714
120,1.0880030917,-7.172552997,1.2748878215,-1484.5,21.5,-2.5476107602,-9.13125180685714,0.3092807343,27.0714285714286
140,-5.923701209,-11.7150279,-0.814801134,-1483.5,28.5,-5.65296046305714,-9.75742868757143,0.534994614014286,27
